track_id,track_name,track_artist,genre_name,track_popularity,album_id
0sftzYE0YgPHXrvJyUyGjB,Deep In Your Love,"Alok, Bebe Rexha",electronic,68,3QkffLjHLnGMUgMAvrOgrs
1TcF5F10EN17vraisG1gQv,Happier (feat. Clementine Douglas),"The Blessed Madonna, Clementine Douglas",electronic,68,5Tuzxg7Wwhx4ydYsxFsd7o
1NpIUD4KqHaMT91kw0YV40,Honey Boy (feat. Nile Rodgers & Shenseea),"Purple Disco Machine, Benjamin Ingrosso, Nile Rodgers, Shenseea",electronic,68,0WWjvPdLmnwYrTi03XJ9ib
4beKzTMCCMDizozv4Y3Shj,Never Be Lonely,"Jax Jones, Zoe Wees",electronic,67,1DCiXnF1Z9XX4zxYCFytSX
65r94rVdiMwqXyQFEr3tqT,Resonance,Home,electronic,19,3FZtDulD5KUnIxA9dM1v5M
4glUEaAT8RhmC2pZKFS4dg,Retro Future,c152,electronic,33,2cjoEWVfW38y5IAhcPDxoe
5O4bwi4XfO2jZJqxvac40E,Retroshade,"KoruSe, mzmff",electronic,35,6wlJvK5CZBWbX6gVlfIqiL
6VqIA5XVo0Ft788UvEMror,La La Land,"Arimasen, FORBIDDEN",electronic,29,0ZY5M6VS2kyFZq2CFTFHNm
6ifL3l1Ii9663qMzrd8qlc,the wanderer,lxst child,electronic,35,3kaobnRWNHUo7KXEU3Kdq9
5L0gtWpEfZUzkpU9WlaTgE,Stray,c152,electronic,38,1SZjIBYbWbMoOWdR53Y3ON
3YDXGi7zxc5FWxK1mmcqXn,Astral Chill,Virtual Mage,electronic,44,6pvSgn0m43JuI1IuHI3YI7
6e65zAP1DUZjjwFS7muFwY,HOLOGRAPHIC,VXLLAIN,electronic,43,103PfmMqAJTI5pPBwSvK1C
7s9BFBDGfdKq0xXEonjOSO,Star Pool,c152,electronic,39,59xp3pq96M8xDrL3IaWFhn
3s6oQqOQeGH4G3x2sTnU5S,Synthstar,c152,electronic,40,5D7XaXnhdQQVf09Cxa6L7y
3ZcxQsQPDr01ZKhGbZHmYQ,Vision,lxst child,electronic,38,4iF0otQc0j9r0lLqqYrmL4
09WHz5pPshjOhuenu47AOT,Purple Wind,c152,electronic,39,4ciPAhBncrGIWnv6wVuHNE
4LXvWsVG9AoRbrGLHedF7U,Exodus,"KoruSe, stellar, Arimasen",electronic,41,5VJQNdlbVbqM5sIzAkKjKZ
7chGw5CjLiQS2xoi2w6lSr,Nothingness,"LORD CHAOS!, NTPV",electronic,40,6DIuh4wJWn6nG54g9TSiA4
1sY1DdJYF00a0K5cRm41Zj,Echoes,c152,electronic,43,27QCm8YwHWILiXFyrp5S4f
4AJQEqgyZILI0GVUltKg9H,if it isn't,METAHESH,electronic,40,5Fltdsu8O1sh0ROsEm2MYr
4Lnugfxad0GcMjTbm7YDjh,Illusions,c152,electronic,39,3p0ZZGKP2phxFVPtTVgQXj
6KLQmRX0wORX88MneWUTSV,Skywalker,"c152, Arimasen, KoruSe",electronic,40,0Aq3dzQm3EFGXtCOye7xHJ
3u7tBHCq0Sl4YRGrOpgNde,Emptiness,"VXLLAIN, Navjaxx",electronic,42,4PMTMEuKXw6rADqEmR6xRj
2GHGjMlH4gyTANqtsB7ygx,Shutdown Sequence,Willix,electronic,39,54XYffyPbQnr5zhSJHVYuh
60KJoUVx9Pvs0mKGwbwrh0,Lost World,c152,electronic,39,4O8FH8GvYN5BU9I8DACLVp
5YatyCuQdkVKlJ3QHCQgzZ,vcr_memories,Willix,electronic,39,2had1dBXtWzoVdN0Pw8biJ
3tCzuqq5Kp2IBDYkhsgYoX,milkyway,"Øneheart, Antent, Dean Korso",electronic,42,1sR2Y5yFQv4qbqbJQkuzWH
2ZMjpjtUgYaTHHrEOPWlgh,riddle,METAHESH,electronic,37,6uV4UJvgI58I0MAlGvIirI
2pnBTUroklo51hCkVN8rGe,Memory Lane,"KoruSe, stellar",electronic,38,6SqUfiDUpAp6oJPzloW4od
7w1o0ED6YfPxiGfI8pXFHU,Neon Blades,c152,electronic,38,5pPcC3jgcJ5U61VjnXIWaE
06kxa3al7bUqRRo5nAFduZ,Nightlight,"ILLENIUM, Annika Wells",electronic,52,6CqsldZjVGphwQk9wEBiKE
1LeItUMezKA1HdCHxYICed,Say My Name,"ODESZA, Zyra",electronic,60,5SXT6dwhHX56Sos7KMcMF5
7cf0gIrGoLBLd5ANzDhWpk,The Wailing,"Tomatow, Nadya Sumarsono",electronic,30,7BQ0Ce4XHrEZPIkSFKm3wc
59wlTaYOL5tDUgXnbBQ3my,A Moment Apart,ODESZA,electronic,64,3VzsvmhnUb9OZ59bq2aoNZ
3VJKLnqPjOwHNYLvZ9vB6R,Who U Are,Polar Youth,electronic,33,2gEKx8j2NRXtMDd3BVrtFp
71pyjwwX8weeLuqvNKgH5l,Take Me Away,"Tomatow, Cosmowave",electronic,22,7BQ0Ce4XHrEZPIkSFKm3wc
0Yv5b5zk4aOsS5CDQaPE0J,Dry,"GISHIN, AmanderSings",electronic,36,6TzMfoUiHRHWbHeAWYojBf
0kD586ste6xyDRqUYhVlCh,Savage (feat. Flux Pavilion & MAX),"Whethan, Flux Pavilion, MAX",electronic,53,1MWHKCowe1fS0A3LfRpEdK
39SAYiAm9k9AIusvW3md37,Pretty Little Smile,Tomatow,electronic,34,7BQ0Ce4XHrEZPIkSFKm3wc
6jq6rcOikCZAmjliAgAmfT,Light,San Holo,electronic,56,4k2ygY7kW4n1eVtR2i0F0H
3WuJ7ZN6NreIX7sFXWuTQD,Paint the Sky,"DJ Fluke, Nikita Afonso",electronic,35,507FTuyS4w3OOiZgeTV05O
4v0134PgBTGsFJiGcV4eJk,Last To Leave (feat. Caroline Ailin),"Louis The Child, Caroline Ailin",electronic,44,0hvr8IdynQ1X1LHo3ahfii
3i9QKRl5Ql3pgUfNdYBVTc,glow,"Fred again.., Duskus, Four Tet, Joy Anonymous, Skrillex",electronic,63,3DQueEd1Ft9PHWgovDzPKh
3OWoUTFewCAnGIkFHdL6KK,the things that bring me joy,Luca,electronic,62,3JVhoz6UJv6hrpRtPXtdJh
3rtPfogqDQQB392GBadZ3C,Palermo,"Above & Beyond, PROFF",electronic,52,2yfg6aVt4CCtc8AH3YuRqM
7LMsAia3rSvaNrHjgfuJzB,Into The Night,Tonic Walter,electronic,57,4uncxf7qT7yP8ar3O0HPHr
24IEGudSMPFjk1U7klc4zp,Saturday Morning,Rules,electronic,57,4ATp8hoJal8KklLDp96Jcu
5kAv0wk38BRqdMPbaGbKQe,Blossom,VisionV,electronic,57,2RQiB9SPWqSLQETVpLVacO
0T9qmOvid82TeLi4ZyyA9D,Mine To Love,Ross Quinn,electronic,56,5M4iiiphjdlqSq9Yutm6QU
3B1LN55NKboRbiTWuCEA9j,NOVA,Tonic Walter,electronic,56,1YUuLsspFu9xNpHfjyBPD4
3kFnwZHnMMNeO2YpOZyZVw,Hiding,"Ben Böhmer, Lykke Li",electronic,56,0bmziZNLLEcA5Av2v3DgHx
6aZdYHEp6dkDOczK60y41d,Felt (feat. Henry Green),"Christian Löffler, Henry Green",electronic,54,4NFeATnC0BhLtvXInTdO9R
74qKLdiiTnXNqh2Co21RlJ,Other Side,"AVAION, BUNT.",electronic,55,1x58rOMA6gcxJdrgzbGVTo
5Z4zrfHfykFUhSqNnt2Ubd,I Kinda Like It,Lofive,electronic,48,4Fl0fWnj9sqmEI8mN3dIOu
2slr1WHisMcjKMEz0RJ8u2,Spring Embers,Nora En Pure,electronic,53,13GMW4eLsmDiDr0BJihOxU
0vS9fkI3eI1JYjR1JuffHE,Sun Will Rise - Edit,"Marten Lou, Sasson (FR)",electronic,53,1wT7Bb0gvp6xEjsPLp6wpT
254ovkt2YPJeMAHdvuz5oe,Calm,"Midnight Pass, Ruffnux",electronic,50,78IwPOkrLSxRINhZS6iSKg
1RuXenlriyybOv1ra0zeSQ,Where I Find My Mind,Eli & Fur,electronic,49,0sJ4br8FWqrOwoGcxTwJOM
5s7KszYX1mfvpKA7XCMvfw,Not Giving You Up,Rules,electronic,57,5V3TvHdleNDEhSIC4g7IFM
1bNo2ybJL8rmZzOdd6T3sG,Fade,"Alex Lustig, Sølv",electronic,49,29CnJBF1VbNG79dvyguEzj
68Pr1RFCmybF7eK7m99a1n,Broken,AVAION,electronic,49,4ZBR5lkFXiVqI1oCehQZVO
2BMhaksbPZEVPUx4U98WgK,Childish,Lane 8,electronic,49,2tj4SjIgpp92mAT2wtiDoZ
05GiEzky4rkUc2aS95qaUr,I Never Really Cared,Stoto,electronic,48,1GC0SjdlXjnx0NyhHV0Ug8
4HWadIQagwXOjf14aUD6qg,Lost,"Le Youth, Jerro, Lizzy Land",electronic,47,5vC7gyO1QMBpkkqkTr6aGu
0gRVYjk3IFVQBUtfdoLc5W,No Stress in Cres,Sound Nomaden,electronic,47,4R3hOElsUNXGykwoXwdsef
1BbXlbs8pWeYI2yGpGhuzA,Erase,"Ben Böhmer, lau.ra",electronic,47,76ISW6PFWVDcSJsHO7jBbk
1Uzc6TAWKBBbp60GDJE1LR,searchingforthelights,Tonic Walter,electronic,47,0PHUdMruU2l6acvyz0RvXD
27cgqh0VRhVeM61ugTnorD,These Things Will Come To Be,DJ Seinfeld,electronic,53,7FvnTARvgjUyWnUT0flUN7
21YVPtVHmvpodDiy7GyhUU,Do No More,Nora En Pure,electronic,47,7lYVmgsxzp11ONTb9OynO0
5eqCFsvNDpNqlRnaq7yYLw,Lençóis (Love Me) - Notre Dame Remix,"RY X, Notre Dame",electronic,47,1PcJTDyhWQ0zIvl5gbFPfZ
2m8dDOhC8fIaCFQ53c1l5z,There For You,Y.V.E. 48,electronic,47,62H7U1XbShQDiRaGtGWlBo
6ihglXSp2FFA9RjhiExxJR,Save Me,"Kaskade, Lauren L'aimant",electronic,46,1QqhWCY0SdPjJiB6szbXPt
1KCqxAWsSoXC9abnWLiYqH,In My Head,Trilucid,electronic,46,7I1VmJNtSnoM82exSSoAxX
5YQQ9zU5mxgQcKDC3YSHnd,All Night Long,Marsh,electronic,46,6dhfq40XcSorQ05h7RC7Ts
0an9zVn661Xhu94USWLmIj,Verden,"MEUTE, pølaroit",electronic,46,3E7tB63oCaFKzaxJSlrLD2
4PweJp1SbwGcCtUWGUKHbw,Sherwood Forest,Nora En Pure,electronic,46,0yhqyTd1ulAT8kADrHfRiu
6OLWbvjMrcnjee9YyD6qnA,Falling Apart,Catching Flies,electronic,45,2WOEuoplEe5oGQlz6jNlji
5ciL7TMQsSDLIkrGXuRYbY,I Can Make It,CRi,electronic,45,3pbmaOn4zqdizRfvYKPoat
6Gi53jMV1JLVFYOS2iywxA,Ascension,"Marsh, Volen Sentir",electronic,46,6mhiuF8VWrCnXFyX8UpPVS
6I7nESv5d9zf9DcEA9I25u,New Fires,"Christian Löffler, Henry Green",electronic,45,20brpiEt6JIbhmmHqF7Fjj
5aYZ8EM8Do3PpgUqArgiQ8,Mimose,Parra for Cuva,electronic,45,4Ng9Nfr1cVIftnjfuzDUG2
2tSXZeA9MZ4QaQcxZQwdyX,Hiding - HÜMAN Remix,"AVAION, HÜMAN",electronic,45,1xebNg9O1JfE5Yt2lpvVCA
5KDKk7wE5VB4bXELIPO6Yn,Love Will Save Me - CamelPhat Remix,"WhoMadeWho, CamelPhat, RY X",electronic,45,0coGG0WBfWOJMqIViNM7nQ
038yuRmrY7Vk8d6c3PDs7Q,Indulgence,Nora En Pure,electronic,46,4gPXfd2Aipvdgk1W5Musou
2L9M3x9RTHoJ313ajYr0dg,Like I Used To,"Steven Weston, Låpsley",electronic,45,4JJduz9iTc6n8ntRPAhOUy
0JDSAbpZjlSMP2fpFjtiuN,Keep Going,Stephan Jolk,electronic,45,6QehqXj90f0dAm6IqMPtRo
6ymVxYG0UHqIjXmclbE1cu,Waves (feat. Grace Tither),"BLOND:ISH, Grace Tither",electronic,45,2IYPZalD9Rc91KERQfYIaf
39x2AFARnc2ovMRtxw272B,Have U,Caius,electronic,45,4WblkRJ8yUZ7OAG2Klyb9h
1FTrDODUS6bWx3eSCWu1Ym,Lonely,"Nils Hoffmann, Rae Morris",electronic,45,3o2K9k9I6qN5U8VAD8vfVp
30D2wqU8iuzaD653y938ip,Sunrise Song,Luttrell,electronic,44,6CAvmCLOQq9WxSxhsc5Ewk
5wILnj9sHZqmi0IKNQrgil,Oceanside Girl,Holo,electronic,44,0neG0MxqKJPNFGOajtr0Lv
3cwl2Mnq8urylYJNCvLJdZ,Running up That Hill,Dayne S,electronic,44,7fKT7JDZJvg0LhaXp9Tltw
4vI94CkCfDXotFMcSPujvK,Call My Name,"Franky Wah, Rae Morris",electronic,44,2AATjcwyMv4RDwKvXZyBn4
6EjqmQ7tyQUIOYo4jXDiX9,Cynnes,il:lo,electronic,43,1gBWP6CbeIFWedMHaR5FJ4
33SyBnfjyUS9c8lvz6YOp8,All we ever wanted,"MVCA, SCHWARZ",electronic,43,5v1b45XBRct5szZaw9mFX2
4m7n8fwmFXIopFBzWbmlzj,Something Right,"Luttrell, Molly Moonwater",electronic,44,3NgRCeEQNc1mSlcbQBUnEI
0Y3xTcu928EXNhF5yuPOvH,Egyptian Sun,"Francis Mercier, Kiesza",electronic,43,1S9zeICRVy9V9DxSH0XAaa
3HnJq0iCE0bVO1yYFxNX1C,Ibiza Blue,Sue Avenue,electronic,43,6x9IjCEY9ZAwKtAUopoXKm
25NOsBha9pzXG6fqGQ79W9,Envy,"Christian Löffler, Mogli",electronic,43,60K91BZTnabLByBJejwqVS
5s2OhbqW2GN75afWXmwC9C,La Suavecita,"La Sonora Dinamita, Alvaro Pava",latin,41,2l2CiNWyegCBfXad25fAJT
0XTYuXsgte2hny1705gIan,El Muñeco,Brazeros Musical De Durango,latin,20,7DpeUq1EBcQpUEOUx7YUCp
5gUoppDphfYsIiguGr5drh,Todo Me Gusta De Ti,Aaron Y Su Grupo Ilusion,latin,67,0Hkn7bDEG0kyUxI6gQdHzB
0cMIrWqljfkcl99TIYTtqf,El Colesterol,Fito Olivares y Su Grupo,latin,45,1vmEJQwpLyDznLxVsr1WCv
6c6Erpk98fxwcqXI3bx8th,Por cuánto me lo das,Los Tigrillos,latin,31,6sCg6I963xNmg9qo8xbwqp
4opppHhzBKB78YAB8mvHTz,El Hijo De Tuta,La Chanchona De Tito Mira,latin,32,30xnFl1cas1F1Z6jrWtWg0
7o75Hk4yPLLt49NbmlRoH2,Mix Aniceto 2000: Josefina / La Loca / La Brujita,Los Francos,latin,21,0i3mE6Q9Sa4tyuyZlptC6Z
4noxYD9JqvRza6EMNZA8nB,Estas Bien Buena,Los Hermanos Flores,latin,42,7twVJTHQ11Td4m3RWIqYyP
6jggn85OWTaATCSyojMuVD,La 2Da. De Niña,Aaron Y Su Grupo Ilusion,latin,20,3U8KQJKMc4G13gGkVYgDRq
0REGjs3It72visxjrvspjz,La Negra Caderona,Aniceto Molina,latin,46,6ZdrV1bkT4HDvQvVtHWvSg
4IYCAXARpvEOrha1xM6MJ6,La Guera Salome,Fito Olivares y Su Grupo,latin,46,1vmEJQwpLyDznLxVsr1WCv
1cdpDAE7LHSHviJ73SGuGS,Juana La Cubana,Fito Olivares y Su Grupo,latin,56,1vmEJQwpLyDznLxVsr1WCv
6dj3iB3smFHdliiPEAz1WI,La Sabrosona,Fito Olivares,latin,11,45K4dOOzs0Q5jqjFYyFjcs
2SeiuHGC1rlWYAb3nLfILU,Fin De Semana,Fito Olivares,latin,19,45K4dOOzs0Q5jqjFYyFjcs
3kd5frqyats2nkTy73aW1a,Oye Mujer,Raymix,latin,29,3CzeG68WKVXRMumlmwoCfl
55fNwvY5YPrQgndjwBywM8,¿Dónde Estarás?,Raymix,latin,59,6uppp1YRIV4bPZkJoFH8x1
32l04pZhdMpvRgynPJO2Dw,Primer Beso,Raymix,latin,55,6uppp1YRIV4bPZkJoFH8x1
0OxKf18dUo2G5dFOQYCvBN,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",latin,67,0uuqkIU29zH9mpChddc5Tn
1cUQCjn7fGme2wZQrWKvhw,DIABLITA (feat. YOVNGCHIMI),"Myke Towers, YOVNGCHIMI",latin,67,6NmYJszy5BaEm1WF4tJL7Z
39wiPEmqQ4J3vS16j6X9Ki,Tanta Droga,"Eladio Carrion, Arcángel, De La Ghetto",latin,54,2zE9RJSh5sMV0NJ8Oc8k5s
63ui2w3QJBp8xx0c1MJB2Z,UN PREVIEW,Bad Bunny,latin,65,72GhGik5fsSeFkgpjsllVj
0UaDF6ci1HWmo0s2jHjZU0,Suéltate Tú,Farruko,latin,21,0v94MG5nbp4w6xdeFkfQrA
5b1je14Oz92lpIlIMLieWw,Viaje,Farruko,latin,45,2Bm9LtZ5cQoxNmrHhqQtjO
6y8z28epOv5FlaxDv1Lo5B,Jordan,Ryan Castro,latin,66,5NXNrP5J2LhfkbI9ZfcNXI
30VNqIVJx9ONVBNJorbemZ,GUCCI FENDI,"Justin Quiles, Eladio Carrion",latin,40,4gq09H4WcVcwhBgvvBsWI8
0UvZcEfpzVyx47QsRbjyBz,El Apagón,Bad Bunny,latin,65,3RQQmkQEvNCY4prGKE6oc5
4zqu322VOEfj7i6lLsrADL,Embalao,"Farruko, White Star, J. Cross",latin,31,0T6QxdJZwYrXPHd829SnqK
4pN4uE4g6srE6376NDwMJP,ZONA DEL PERREO,"Daddy Yankee, NATTI NATASHA, Becky G",latin,46,3rlJCPz7s7bTifG57wjFpt
0lQk4UhEVDnOH5vYH0vgHM,Sabe,"Nicki Nicole, Rauw Alejandro",latin,50,75W09sjskb2PLWWMZtsGT0
5i157UDeVbKnJPH7Qgvsue,Lambo,Farruko,latin,29,0T6QxdJZwYrXPHd829SnqK
2Jq4Ei6P87YbP67asm2rP6,Vestido,J Balvin,latin,49,11GmvpYnbgK0rSryPaV5BP
6Se3CKRvYOyuzHGdHAooem,Bebé Que Bien Te Ves,"J Balvin, Feid",latin,57,11GmvpYnbgK0rSryPaV5BP
7iqOIHHEmu6Vhw25GgQ2eA,Una Nota,"J Balvin, Sech",latin,56,11GmvpYnbgK0rSryPaV5BP
1ndyl3wJCFs872XZ3ztPk6,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles, NATTI NATASHA, Farruko, Lenny Tavárez, Dalex, Zion",latin,61,71uU1JDWZ61OMDtW8h1Kp8
5uoSTLEtTPF47NWRekbvLH,Baby,Nicki Nicole,latin,39,2jhC10MMbSQ0QjHaFc2pBD
6NrS68u0qtZ0bzNVSNz18T,Fantasías,J Balvin,latin,39,11GmvpYnbgK0rSryPaV5BP
267NGliXM8YLVZiKAD9Otm,De Museo,Bad Bunny,latin,59,27ei92dKdKhBVhEVA2ziRR
05bfbizlM5AX6Mf1RRyMho,AM Remix,"Nio Garcia, J Balvin, Bad Bunny",latin,67,1jTRS4KS666BesH1GUHyEV
4Ixc50wY5pbUvNEogTQ2wL,100 MILLONES,"Bad Bunny, Luar La L",latin,59,5nqsQ0kfgdhrN8is8FR2rP
7LE1K0lZyRFZjSlrnm7lfD,"La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi",latin,60,0KhKYoSXQqEnXDRmIKMmGm
5fROvzNghPid8mbKNDYvpJ,YO VISTO ASÍ,Bad Bunny,latin,61,2d9BCZeAAhiZWPpbX9aPCW
0tjZv2hChdHZCW1zFXpy1J,HOY COBRÉ,Bad Bunny,latin,62,2d9BCZeAAhiZWPpbX9aPCW
0Lsis3LB0XAK6XlTHXaJk2,MALDITA POBREZA,Bad Bunny,latin,60,2d9BCZeAAhiZWPpbX9aPCW
7lUdbnz7wsv3C9zzf4WHl9,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles",latin,59,5cLb4vSQukBpYmox3UKa4M
5iw28wvyHgj4ppOu5AdcEU,Anaranjado,"Jowell & Randy, J Balvin",latin,50,0zaTpRYJxC8jAtzwUstNhx
15OjBeqNX3bShsGYQbteRv,La Tóxica,Farruko,latin,59,1R0ocprmeDu8ZkZn29xYFx
3gD4J3RUHy4OUuZ3qAiaiG,Caramelo,Ozuna,latin,59,6HZe6aICWesZsze5OKlvMD
5XqCz18k96K8tx6DAYM97i,PA' ROMPERLA,"Bad Bunny, Don Omar",latin,61,4gvQO5mEuhbMSrLIuwXkmz
4EJHKSnHENfjOxXWryyNtL,MÁS DE UNA CITA,"Bad Bunny, Zion & Lennox",latin,57,4gvQO5mEuhbMSrLIuwXkmz
1zaDh3qaGSeSmulNyWlUxm,SI ELLA SALE,Bad Bunny,latin,50,4gvQO5mEuhbMSrLIuwXkmz
2dSy7VwJsM9qEs5wAE9GJV,Mujer Satisfecha,Zion & Lennox,latin,32,27szUuDYpIZMaBAjvUy5O3
3HTbI3yUJQw3fP0Po8qLcD,Verde,"J Balvin, Sky Rompiendo",latin,52,2mX8ktJoWvyidWBU9U8Jis
2lCkncy6bIB0LTMT7kvrD1,Azul,J Balvin,latin,66,2mX8ktJoWvyidWBU9U8Jis
1syf62zw48zu4FrPwMtDHk,Gris,J Balvin,latin,54,2mX8ktJoWvyidWBU9U8Jis
5zzbORcD0GwLY0wQHP1Xs1,Arcoíris,"J Balvin, Mr Eazi",latin,48,2mX8ktJoWvyidWBU9U8Jis
2hsA9YWuF3C9Gosi4dpjJN,Negro,J Balvin,latin,57,2mX8ktJoWvyidWBU9U8Jis
75pQqzwgCjUOSSy5CpmAjy,Pero Ya No,Bad Bunny,latin,64,5lJqux7orBlA1QzyiBGti1
5kqNIqFjijuzvVLhuY9B8j,La Zona,Bad Bunny,latin,68,5lJqux7orBlA1QzyiBGti1
0tJCo71s7HT9Mu5Z4juuLw,Solita,"Sech, Farruko, Zion & Lennox",latin,60,3TgOrQ3p23Af8zSsxK8fdX
3wYRLYuO1M88d8woWUIxct,Ignorantes,"Bad Bunny, Sech",latin,61,7Hw9RJbQPN0gUx4xjgFLhj
3mQ6SLdxxaL52Yte7KF2Ks,Morado,J Balvin,latin,57,7ynTaSXD9esXkgY0GG8UFd
5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,latin,67,3fxzSn0ObgCjLadyR53ohN
2x6WhnhzmKMbG1oO5fIW5G,Fuego,Ozuna,latin,35,7f6r6ijWtMJ0QYydwuCYvH
2rc7BkzO8qepMFAxHtOrXc,Blanco,J Balvin,latin,53,5mcUbpuVL0i5q4cECQ6cV4
70zg99pT51vB4wlMS7e4q7,La Playa - Remix,"Myke Towers, Maluma, Farruko",latin,55,3qppmBh6lM8UXGTZF0dyTD
1Xnn1TPyr5h0hpRAT4B4EA,Bellaquita - Remix,"Dalex, Lenny Tavárez, Anitta, NATTI NATASHA, Farruko, Justin Quiles",latin,61,5dXeJdc2hib8JB3Vqon2zB
551lELbjN8sK1Va8qB71gM,Shorty,Jerry Di,latin,25,0cRAncYlwO8QHA4FhCOavx
4o1DxRjMCHDwBiOKv88rOl,B11 (feat. Myke Towers),"Rvssian, Darell, Zion & Lennox, Myke Towers",latin,57,3dwf8z3LfHFTlAHiyrcGzb
3TqLIW3qd4qFYkfYsBjVN6,Delincuente,"Farruko, Anuel AA, Kendo Kaponi",latin,60,1PgFsarDcIwCvLX32DpcxB
6SYSu569pfYdkDT9A5lZqi,CUIDAO POR AHÍ,"J Balvin, Bad Bunny",latin,54,6ylFfzx32ICw4L1A7YWNLN
7knLcYCOSaURD0d7HUULFM,COMO UN BEBÉ,"J Balvin, Bad Bunny, Mr Eazi",latin,66,6ylFfzx32ICw4L1A7YWNLN
4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",latin,66,3hiJmThCss4ugTPzvgUnT1
2egI1hFZDAYrkCgtepoore,Cristina (feat. Shelow Shaq),"Maffio, Justin Quiles, Nacho, Shelow Shaq",latin,53,2ZTlbmxYIAhs8ckvgx0imI
1c0hsvHLELX6y8qymnpLKL,Soltera (Remix),"Lunay, Daddy Yankee, Bad Bunny",latin,66,2m9Vuc9Q19qhSm6RQmBgsR
39BOpF8KvdMqUZlJyfnV34,TOMA TOMA TOMA,"$werve, TOKYOSLEEP, Mc Gw",brazilian,62,2j4v5WUTzfQGnnrpUg599X
4UldILPVpnZO69ffK4B9aA,Tubarão Te Amo,"Dj LK da Escócia, Tchakabum, MC Ryan SP, mc jhenny, Mc RF",brazilian,63,78FttDdgy6bH90nSjINf2E
6IptkpsuIYGFtR16DaHVwC,Montagem Orquestra Sinfônica,"DJ TENEBROSO ORIGINAL, Mc Danflin",brazilian,57,6Ja89uJAsjfln7NnoXHrIt
2ErR4TJGUg3pRZZpUmWhiB,Chama o Coveiro,"Mc Delux, DJ Guih Da ZO",brazilian,58,77x3mlbs3y3E6wR7OzygYk
7lG1hPJSoCm9Z8Yu4B4H25,Faz Striptease (Versão Tik Tok),"MC Teuzin PV, MC Skcot",brazilian,58,1XrLdD2DZ8n6hA6mxGWVTs
30096a5EMOSaF9c2aSa4TH,Ele Te Bota Soca Soca,"MC Mazzie, Mc Rd, DJ NpcSize, DJ Wizard",brazilian,64,5mDHRtjBsiDsPvg05LQcx5
0nClF24hwZUMHrWw7Z8C9e,Soca Soca,"MC Mazzie, DJ CARAI",brazilian,46,2XUexZJQckz2X3BHE3r4VD
142YjJNOuXjzeSDnB1ujw1,Sua amiga deu,MC Levin,brazilian,58,2PnAF3M9NIbF2LlozAKIGk
2UXbsA8Q2tg90kjEn2gV7j,Joga Essa Rabeta,"MC Teuzin PV, MC Skcot",brazilian,63,3ZM2MFfKHGJsgHFop9Lo0A
1GcYslWGW1RMEmI0ZuZ90B,Eu Já Sofri por Amor Mas Não Sofro Mais (Tik Tok),"MC Teuzin PV, MC Skcot",brazilian,59,2fE5FTn3qGarKFDcgo9kDD
0E0OENqh3jaZ4VpDFTOLGj,EU BEM QUE TE AVISEI - TU EMPINOU ELE PEI,"Mc Delux, DJ ABDO, CLUB DA DZ7",brazilian,61,3lPLg51Y7BDPRB4n8pLnNC
6geZSlNRfUr8donymP7ksV,Vai Com Bundão,"MC Meno K, Ricky Ribeiro",brazilian,58,3uOfCDjobNbPqIOBxnc7ou
5Mq1RtsUVyFi41CrxVhmmO,Baiana 2022,Ladji Mouflet,brazilian,55,0mwOWzWp9VyQdzD3sXDWUu
2zJsy7TzJuE4ax8JhG7s9e,MTG MALDIÇÃO ETERNA 1.0 (Slowed),"DJ GLK, MC LIPEX, Dj luis do grau",brazilian,25,4WWxReGYBLJhDmLOjFyaUD
6Fv1jX4gAjVNRPcGxxbair,Dale Moreno,Dj Jhonatan Perú,brazilian,54,23fj7FAfayPd3zzqOrNFZS
1Sz402s2SN6nPicOA8DPah,Saka Saka Saka,"MC Mazzie, DJ NpcSize, DJ Wizard",brazilian,55,1bjzJDTDYWzOIcEYP1bsiV
1TQtGMaPyzZLeFuBo8n4dK,"É o Pombo, É o Neymar, Vinícius Jr E Paquetá (Copa do Mundo 2022)","DJ Dollynho Da Lapa, MC LEON, MC Pânico",brazilian,56,649WtNUhgLfhWqpwSMnYro
3IakAFGNZM58smYYqhINsv,AQUECIMENTO TÃO TÁ VAI COMEÇAR EM VS PEGA PEGA VUK VUK FUNK,BRADSP,brazilian,43,3RFtwGMM1Gpun7a1LKeWXL
49sOqohzVViz1kUkR7WwTf,ESSE HIT É CHICLETE VS É VUK VUK TIK TOK,DJ MESQUITA DE NV,brazilian,36,0xlEqSi2EKeWlz82iD7PEJ
2s1RP9MWDulusjf0hgOkhm,Sequência dos Bailes Funk,DJ VM 22,brazilian,43,2YQvJ80jbcVHY3Lybqfmqq
